timestamp,concentration,relaxation,fatigue,artifact
1775760035.725346,0.17500051482291887,0.09742450630527805,0.05769405439577203,0
1775760036.2255855,0.16052167529796518,0.1264772284387247,0.0,0
1775760036.7265534,0.27832436981362585,0.0770780681110422,0.034583918134427356,0
1775760037.2268224,0.329359497237523,0.11930239241586435,0.0,0
1775760037.7272372,0.30769582252762506,0.08604407154541342,0.01656487806086432,0
1775760038.2288988,0.35602499702556595,0.1564922784161985,0.008538954556047966,0
1775760038.7295651,0.39845690874344647,0.13976449689194284,0.0,1
1775760039.2305882,0.5026110456656789,0.14472920310484025,0.0,0
1775760039.730781,0.5804191319698364,0.1593339931560316,0.0,0
1775760040.234838,0.6095474918580521,0.20304095261281097,0.0,0
1775760040.7371082,0.7030710711111553,0.2127713443443106,0.0,0
1775760041.2382808,0.6924737219574295,0.19887800288831725,0.0,0
1775760041.738512,0.8195895681947903,0.23385503427406487,0.0,0
1775760042.2391522,0.8231335810243008,0.2808234936980878,0.0,0
1775760042.7399616,0.8393585638302057,0.37542248490537006,0.0,0
1775760043.2407167,0.8725714353746201,0.34630655379869574,0.0,0
1775760043.7415946,0.8685760916722552,0.38119659461448124,0.0,0
1775760044.2422323,0.9443362473871488,0.5058330998610973,0.0,0
1775760044.7428615,0.8715332102786342,0.49641685643789707,0.0,0
1775760045.2435079,0.923697609685565,0.5653457161932584,0.0,0
1775760045.7439747,0.8806621248780778,0.632612377857499,0.0,0
1775760046.2445817,0.8156142079052093,0.6476548007718432,0.0,0
1775760046.7449853,0.8215391028820495,0.6557801897673577,0.0,0
1775760047.2458634,0.7580223247058944,0.7044790679565174,0.0,0
1775760047.7468033,0.7351701595855529,0.7699888643911912,0.0,0
1775760048.249417,0.6750661359530317,0.7272740775697366,0.0,0
1775760048.7501101,0.5944032986217356,0.8027736992309871,0.0,0
1775760049.250933,0.5820267336468774,0.7881211631133482,0.0,0
1775760049.7511756,0.4599541580423653,0.8786054139249193,0.0,0
1775760050.2513971,0.4272109860536742,0.8786007781346584,0.0,0
1775760050.75184,0.3534996695466389,0.9117162006780847,0.0,0
1775760051.2529645,0.3463826637152883,0.8688458865673223,0.0,0
1775760051.7531729,0.22642175650913093,0.8564494713961184,0.0,0
1775760052.2534642,0.22690039397257145,0.925125845203312,0.0,0
1775760052.7537203,0.20844939009370533,0.8772765326237307,0.0,0
1775760053.2541697,0.15500417241079514,0.9369188398226614,0.0,0
1775760053.754855,0.15488475207857888,0.8485623166493265,0.0,0
1775760054.2555053,0.09484150360954285,0.8792099276190048,0.0020130539627240054,0
1775760054.756057,0.09975449551019826,0.8699770231882296,0.0076534485852807164,0
1775760055.2565176,0.10325878824227204,0.8690967954052579,0.057444460563407185,0
1775760055.7571836,0.09157024833988495,0.8404120114803526,0.011309522844081897,0
1775760056.2581627,0.15660480631848386,0.7910687223754781,0.03682253235660849,0
1775760056.7590408,0.17598082849802762,0.7696575579923078,0.10320360088919733,0
1775760057.2594373,0.23713676441696696,0.7432817533803826,0.0740975003306396,0
1775760057.7599103,0.2863360147427411,0.7167425274727283,0.10769171286702871,0
1775760058.2614655,0.27750719378572014,0.6859638150390167,0.08487337131106547,0
1775760058.762136,0.2916102032402586,0.6449081977672783,0.13863203383337197,0
1775760059.2632065,0.38977635420254875,0.6364875058849698,0.11318886511054882,0
1775760059.7641022,0.4950949919672496,0.5408872465636035,0.17862171601694848,0
1775760060.2643788,0.49842198812787325,0.5460505094830519,0.17929842246565045,0
1775760060.7645037,0.552454136652134,0.4200394651188336,0.1924186750660975,0
1775760061.265151,0.6359748074082201,0.4794687134926259,0.19901996798614063,0
1775760061.7654405,0.6454234879902816,0.3413351752072371,0.2108412222274763,0
1775760062.2662442,0.7696908035423271,0.3167577736523416,0.20330391549166205,0
1775760062.7667947,0.8288739744472075,0.3600867071617829,0.22044259678992392,0
1775760063.267236,0.8345359436667593,0.26338544262801644,0.28520590033849624,0
1775760063.76801,0.8129652555855091,0.2940056414917823,0.3051514239031136,0
1775760064.2682664,0.8664615295420026,0.192588095568823,0.26985651927097426,0
1775760064.7690327,0.8919700975653141,0.22543513086507672,0.3432584191421771,0
1775760065.2692864,0.8526949524684395,0.16604840041753433,0.2830927207057256,0
1775760065.770102,0.8652362385139122,0.1815074556978986,0.33596024147346104,0
1775760066.2711833,0.8579100368464584,0.08947116802031982,0.32933428151143007,0
1775760066.7716992,0.856954242733299,0.13335776407073627,0.395810561146288,0
1775760067.2723866,0.8238803896785564,0.15111219716680926,0.38847042722273945,0
1775760067.7733521,0.7775737094456425,0.1275945922532954,0.3955683127251715,0
1775760068.2758303,0.7871762318553372,0.07763497750532737,0.3844454326572805,0
1775760068.776052,0.698131474157791,0.12328504471728992,0.4271905487377997,0
1775760069.2774315,0.6233570951450055,0.12828604142711322,0.44909578805352196,0
1775760069.7839093,0.6089095976652019,0.08836258076842082,0.4593655429576178,0
1775760070.2852845,0.5751595331411782,0.17894545402313097,0.4278392437188875,0
1775760070.7858403,0.4518722959421979,0.18785825880514226,0.42246063502867487,0
1775760071.286019,0.45172339667889094,0.19562195430139395,0.4383566310576621,0
1775760071.7869732,0.3289810239565893,0.2029281604872502,0.44572329208342465,0
1775760072.288358,0.33731242545044055,0.19679552250025953,0.4740791992574972,0
1775760072.7889042,0.30964043412075426,0.27009224521263114,0.5096122452785313,0
1775760073.2896376,0.22655899801122853,0.27043077249638947,0.47910561519740114,0
1775760073.7902358,0.16925893728169647,0.3213868138252488,0.4928610681210138,0
1775760074.2908366,0.1676549853922981,0.331194530727265,0.4778895259056713,0
1775760074.7918892,0.1414341574039825,0.4332798847416829,0.51516088070819,0
1775760075.2922637,0.08211828445461879,0.4200737904700068,0.5357792054870492,0
1775760075.7923958,0.06262965508017218,0.4708365041199681,0.47924094633384073,0
1775760076.293049,0.10872529200216907,0.5541812664060088,0.5188451519927343,0
1775760076.7936268,0.08562973691177653,0.5290084953997947,0.5061039301942913,0
1775760077.2941728,0.1210999701500464,0.626983349927087,0.5331081589225134,0
1775760077.794349,0.13575581914054236,0.6481897955771138,0.5288214438190438,0
